sim_id,alpha_q1_length,beta_q1_length,gamma_q1_length,alpha_q1_diff,beta_q1_diff,gamma_q1_diff,alpha_chi_sq,beta_chi_sq,gamma_chi_sq,chi_sq_tot
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1000_rep-7914_2019-08-30_165149_20190830_165411,2,2,2,-8.432187089532857,8.044914271428041,0.22420574062392973,20.82512972551029,29.493698838426308,0.013693821234907326,50.33252238517151
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1000_rep-8795_2019-08-30_192620_20190830_192842,2,2,2,-6.868585864331719,4.510589762212031,2.745351457773303,13.8178957279068,9.271565269860467,2.0531803467160135,25.14264134448328
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1000_rep-9242_2019-08-30_204433_20190830_204659,2,2,2,-8.463424938311295,9.204289116974355,2.4206159247871852,20.979712925791222,38.607075426588324,1.5961840615820777,61.18297241396162
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1000_rep-9911_2019-08-30_223957_20190830_224218,2,2,2,-8.432829779225175,8.2565080006835,0.6827083556716751,20.828304371929388,31.06556183664301,0.1269701504354047,52.0208363590078
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-10000_rep-2521_2019-08-30_010326_20190830_010545,2,2,2,-8.333307922472764,6.343911917836745,-2.68302251827906,20.339585908924157,18.34005733664379,1.9610101116508942,40.64065335721884
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-10000_rep-3850_2019-08-30_045551_20190830_045825,2,2,2,-7.462629049572434,4.21361214993125,-2.105002673571601,16.31138942366395,8.090875447026859,1.2070812425554733,25.609346113246282
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-10000_rep-3869_2019-08-30_045829_20190830_050102,2,2,2,-8.209493764110576,6.185103419008146,-2.025641591355072,19.739675191123222,17.433329222623154,1.1177801907897107,38.290784604536086
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-10000_rep-4529_2019-08-30_065449_20190830_065718,2,2,2,-8.51267989889522,8.76829819371849,0.9419349792493961,21.22461658382579,35.03620205015787,0.24169799492730226,56.50251662891096
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-10000_rep-5420_2019-08-30_093343_20190830_093603,2,2,2,-8.129952380046237,7.511203975727306,1.9469564255820337,19.3590147710466,25.710203381782776,1.032627439753965,46.101845592583345
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-10000_rep-9542_2019-08-30_213619_20190830_213848,2,2,2,-7.176482089188402,3.605995783402955,-2.405451703432977,15.084483982548877,5.925661368836121,1.5762477544144504,22.58639310579945
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-10000_rep-964_2019-08-29_202808_20190829_203038,2,2,2,-8.460001681589535,8.791060594819715,1.5623197318336892,20.962744755274244,35.21834531841509,0.6649225066671219,56.84601258035646
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+05_rep-1846_2019-08-29_230355_20190829_230619,2,2,2,-8.327043956724621,7.84074885085781,0.8175179388147278,20.309019755286702,28.015700531843276,0.18206471266115135,48.50678499979113
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+05_rep-2778_2019-08-30_014820_20190830_015043,2,2,2,-8.2933435371583,7.421723906535843,0.1722302845770436,20.144966935218026,25.1012869703481,0.008080723302723391,45.25433462886885
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+05_rep-3452_2019-08-30_034701_20190830_034932,2,2,2,-7.592058725892148,5.222705957132191,0.14764599892922092,16.882095985071697,12.430183817974543,0.005938469942968756,29.318218272989206
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+05_rep-4624_2019-08-30_071312_20190830_071548,2,2,2,-7.648968406095883,5.45364765340691,0.4211293086529828,17.13613921688737,13.553783742327495,0.048312791589383834,30.738235750804247
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+05_rep-4632_2019-08-30_071312_20190830_071547,2,2,2,-8.424714237491969,9.89310380028098,4.376426310273768,20.788234397493763,44.60171229183631,5.217595876644661,70.60754256597474
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+05_rep-4752_2019-08-30_073434_20190830_073708,2,2,2,-8.295056487125207,8.501871972213138,2.67854696169616,20.153289485453744,32.93938768790032,1.9544732365329278,55.04715040988699
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+05_rep-4767_2019-08-30_073715_20190830_073945,2,2,2,-7.798390566582512,6.408772050095435,2.0017967818177382,17.81218560706868,18.716991783034942,1.0916192137764273,37.62079660388005
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+05_rep-5753_2019-08-30_103247_20190830_103519,2,2,2,-8.569803297888576,11.041594374828541,5.007246414281191,21.51042320850125,55.55843169090934,6.830132458669715,83.89898735808029
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+05_rep-74_2019-08-29_175212_20190829_175440,2,2,2,-8.638058747669259,10.114064346429025,2.264251845823015,21.854433548262595,46.61630267788798,1.3966277233221494,69.86736394947273
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+05_rep-753_2019-08-29_195119_20190829_195342,2,2,2,-8.319903558830609,8.136035678996532,1.5705653120751784,20.27420492590604,30.165608420550164,0.6719596578210205,51.111773004277225
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+05_rep-7857_2019-08-30_164115_20190830_164348,2,2,2,-8.253309499010207,7.144194101282117,-0.10747783731378391,19.95094679833626,23.259099211225212,0.003146799232143971,43.213192808793615
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+05_rep-9483_2019-08-30_212554_20190830_212817,2,2,2,-7.920098146526942,6.044488469743233,-0.017560031716602253,18.372505010614503,16.649665289839465,8.400048424460382e-5,35.02225430093821
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+06_rep-1485_2019-08-29_215756_20190829_220017,2,2,2,-8.437055306877753,8.11835822677767,0.33605263545451436,20.849182921261473,30.034667058990852,0.030764212959978485,50.9146141932123
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+06_rep-1680_2019-08-29_223208_20190829_223428,2,2,2,-8.657996824194607,11.002575099655541,3.7738615040691172,21.955437316841614,55.16645581511288,3.879744390156746,81.00163752211124
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+06_rep-1968_2019-08-29_232501_20190829_232725,2,2,2,-7.946210696697248,7.503550884474351,3.687011993112087,18.49385295916255,25.657838329907843,3.7032266936610947,47.854917982731486
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+06_rep-221_2019-08-29_181750_20190829_182009,2,2,2,-8.403603872585938,8.182746524716897,0.820275012396003,20.68418401020442,30.512978075273285,0.18329480737490317,51.38045689285261
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+06_rep-3168_2019-08-30_025641_20190830_025901,2,2,2,-8.387134119707525,7.597607088768949,-0.3235087949169113,20.603187908832858,26.305106274615174,0.028510404662973922,46.93680458811101
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+06_rep-6630_2019-08-30_130656_20190830_130920,2,2,2,-7.969574658107387,6.022471962246542,-0.4776554057033948,18.602766480925016,16.528596356411644,0.0621527847433421,35.19351562208
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+06_rep-6992_2019-08-30_141253_20190830_141527,2,2,2,-8.413578365167709,9.927068358063387,4.584949146555825,20.733314522165102,44.90848716641715,5.7266447664568405,71.3684464550391
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+06_rep-7579_2019-08-30_155414_20190830_155643,2,2,2,-8.684383763273521,11.950788117918279,5.274187914366195,22.08946822949007,65.08478784843292,7.5777870424135445,94.75204312033654
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+06_rep-7794_2019-08-30_163052_20190830_163313,2,2,2,-8.55975309435107,11.005770287592814,5.064846790556736,21.460000261938106,55.198501547477136,6.988175818654413,83.64667762806965
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.001_w-1e+06_rep-958_2019-08-29_202529_20190829_202752,2,2,2,-8.164482659344353,7.4999909428331035,1.5884389741261202,19.523810763409806,25.633498189888382,0.6873410255469303,45.84464997884511
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-10_rep-1021_2019-08-29_203839_20190829_204102,2,2,2,-7.146496512672224,3.807039174866394,-1.5348052543524169,14.958691990724034,6.604821604524523,0.6417084414987769,22.205222036747337
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-10_rep-2734_2019-08-30_014026_20190830_014259,2,2,2,-8.074697170079013,6.0845017032682,-1.1698987580377285,19.096761976700297,16.870829420813603,0.372844514225078,36.34043591173898
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-10_rep-3051_2019-08-30_023523_20190830_023756,2,2,2,-7.769739811553412,4.698120643244281,-2.6489468077942675,17.68154452196484,10.058534966953715,1.911514834578351,29.65159432349691
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-10_rep-3378_2019-08-30_033341_20190830_033604,2,2,2,-8.526980149058138,7.2573410643476555,-2.391326769824527,21.295985944865446,24.0016703937222,1.5577904924992854,46.85544683108693
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-10_rep-4059_2019-08-30_053256_20190830_053517,2,2,2,-7.476507420437448,2.950192566276492,-6.176978729596312,16.372114942063444,3.966314330139482,10.394016679513514,30.732445951716443
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-10_rep-6303_2019-08-30_121112_20190830_121335,2,2,2,-8.527472930946175,6.727467523938826,-3.5102383008237616,21.29844744453236,20.62479403140569,3.3566371653641145,45.27987864130216
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-10_rep-9301_2019-08-30_205444_20190830_205705,2,2,2,-8.613327667017161,7.111226145063774,-3.4915139280120613,21.72947259071641,23.044929303377092,3.3209226126369518,48.09532450673045
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-10_rep-9450_2019-08-30_211805_20190830_212028,2,2,2,-8.260198625988851,5.181398278912451,-4.823290872142707,19.98426724248202,12.234334582652727,6.337501921808991,38.55610374694374
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-100_rep-1551_2019-08-29_221113_20190829_221347,2,2,2,-7.543498731831055,3.387735033906565,-5.162661370481192,16.666825597033025,5.230043138506841,7.260699738240001,29.157568473779868
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-100_rep-3340_2019-08-30_032549_20190830_032818,2,2,2,-8.063673173229555,5.362904222079161,-2.9321793300183643,19.044653784603586,13.106492458629058,2.342136776947954,34.4932830201806
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-100_rep-4450_2019-08-30_064133_20190830_064404,2,2,2,-8.506386287468821,7.501093409207562,-1.681479170311043,21.19324453368131,25.64103477148796,0.7702189175609256,47.60449822273019
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-100_rep-5569_2019-08-30_100040_20190830_100313,2,2,2,-8.324108542152226,9.642718013118785,5.00257834238171,20.29470377829257,42.37262149522714,6.8174034316427266,69.48472870516244
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-100_rep-6345_2019-08-30_121628_20190830_121855,2,2,2,-8.182312241427539,5.08886697447552,-4.484979703675474,19.609175995404033,11.801265933497396,5.479641697237997,36.89008362613942
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-100_rep-678_2019-08-29_193816_20190829_194037,2,2,2,-7.992654205909302,6.044653823981865,-0.6059312091442166,18.710668128583507,16.65057624546403,0.10001792526814406,35.46126229931568
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-100_rep-8218_2019-08-30_174413_20190830_174636,2,2,2,-7.530789087780347,4.5608022123578715,-1.4571694224584206,16.610710794553256,9.47913869282129,0.5784306486873181,26.668280136061867
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-100_rep-8262_2019-08-30_175202_20190830_175432,2,2,2,-8.102723996118073,5.261977201206531,-3.477584778886996,19.229559647455417,12.617819906340078,3.294478292789737,35.14185784658523
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-100_rep-8648_2019-08-30_190032_20190830_190305,2,2,2,-7.615453351902153,2.6516292028072384,-7.7747829124698615,16.986299297492096,3.2041437132524186,16.466744261688547,36.65718727243306
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1000_rep-1504_2019-08-29_220317_20190829_220547,2,2,2,-8.225011849861197,6.509436900636293,-1.373590202455901,19.814371998344605,19.30959848441858,0.5139792266182529,39.63794970938144
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1000_rep-2969_2019-08-30_021948_20190830_022218,2,2,2,-8.05552034586088,6.047330098395066,-1.109222030530404,19.006162819248424,16.665323616376483,0.33517233964655124,36.00665877527146
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1000_rep-4981_2019-08-30_081652_20190830_081916,2,2,2,-8.321447614854225,7.973660570967135,1.179880104778217,20.28173083359349,28.973561897964892,0.37923372673440714,49.63452645829279
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1000_rep-5815_2019-08-30_104318_20190830_104549,2,2,2,-8.55515110420174,9.6108424686876,2.2301247874595127,21.43693133440223,42.09294558185251,1.3548447331439717,64.88472164939871
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1000_rep-6393_2019-08-30_122709_20190830_122934,2,2,2,-8.124112790073129,6.031844684618082,-1.7048704956154914,19.331214335595995,16.580083019880703,0.7917972473702747,36.703094602846974
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1000_rep-7635_2019-08-30_160203_20190830_160426,2,2,2,-7.064858160782514,4.568737535455685,1.6609547612989992,14.618881365316556,9.512152825965934,0.7515308373291802,24.88256502861167
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1000_rep-7831_2019-08-30_163839_20190830_164101,2,2,2,-8.537373151216924,7.152246518162266,-2.7082448424155707,21.34793026892752,23.311560695725767,1.998053198508401,46.65754416316169
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1000_rep-8275_2019-08-30_175439_20190830_175705,2,2,2,-8.013289870404389,5.878833839139138,-1.207375653413738,18.80740833307361,15.749572537823047,0.3971147569523868,34.95409562784904
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-10000_rep-2415_2019-08-30_004204_20190830_004425,2,2,2,-8.296458453961652,6.890845453190022,-1.0964066353897621,20.16010237002072,21.638712651002763,0.3274722532744199,42.12628727429791
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-10000_rep-2988_2019-08-30_022456_20190830_022718,2,2,2,-8.22344350027199,6.599780026347271,-1.1426765312129987,19.806816289010612,19.8493057476191,0.35569504327863977,40.01181707990835
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-10000_rep-46_2019-08-29_174940_20190829_175200,2,2,2,-6.912182745868552,3.748241655554282,-0.37619121857352766,13.993864706733952,6.4023817505003695,0.03855214128753191,20.43479859852185
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-10000_rep-9280_2019-08-30_204937_20190830_205201,2,2,2,-8.267193253436563,6.860677007344605,-0.90544065535153,20.018126400960075,21.449656800955157,0.22333211539707395,41.6911153173123
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-10000_rep-9742_2019-08-30_221056_20190830_221318,2,2,2,-8.430272007253423,8.170284703169909,0.5194159649174992,20.81567137085457,30.420110053556098,0.07349567550746856,51.309277099918134
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1e+05_rep-4461_2019-08-30_064410_20190830_064642,2,2,2,-8.493610826886485,7.074754075759285,-2.470215824862489,21.12963346943625,22.80914974238019,1.66226781805564,45.60105102987208
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1e+05_rep-5230_2019-08-30_085920_20190830_090153,2,2,2,-8.514234002809289,9.853402897991465,3.221411952480171,21.232366968205366,44.24445832944539,2.826986464812861,68.30381176246362
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1e+05_rep-5360_2019-08-30_092304_20190830_092526,2,2,2,-7.6365210023802135,3.622900954852714,-4.966347627451853,17.080412254392723,5.981351469263278,6.719012182892153,29.780775906548154
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1e+05_rep-6596_2019-08-30_130140_20190830_130401,2,2,2,-8.532406604912696,9.137688189701702,1.50311519016838,21.323099529406623,38.05038618554956,0.615482522645463,59.988968237601654
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1e+05_rep-6760_2019-08-30_133055_20190830_133324,2,2,2,-8.355827510736164,6.452971195634871,-2.6244472142725677,20.44966416293513,18.976051632962864,1.8763198889024972,41.302035684800494
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1e+05_rep-6893_2019-08-30_135421_20190830_135651,2,2,2,-7.83295615440365,4.35511774819731,-4.036398368768047,17.97043701802295,8.643431671359302,4.438326441588662,31.05219513097091
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1e+05_rep-7317_2019-08-30_150744_20190830_151014,2,2,2,-8.3444227368070365,7.497135767216991,-0.14024202690870524,20.393879231005478,25.613985044198195,0.005357813073683491,46.01322208827736
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1e+05_rep-8719_2019-08-30_191328_20190830_191556,2,2,2,-8.602792732469137,9.654014474807013,1.7611345316411864,21.676350595234364,42.47195885439012,0.8449213085888079,64.99323075821329
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1e+05_rep-8869_2019-08-30_193933_20190830_194202,2,2,2,-8.000713965539076,5.597645531359976,-1.8468554341768169,18.74842267633453,14.278980064761223,0.9291738973080049,33.95657663840376
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1e+06_rep-1229_2019-08-29_211253_20190829_211523,2,2,2,-8.610941232475811,9.480965638576507,1.31612095683397,21.71743339233099,40.96298019276679,0.4718704776550994,63.152284062752884
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1e+06_rep-3938_2019-08-30_051147_20190830_051417,2,2,2,-8.57309512853422,11.499032269732716,5.905197514052368,21.526951538816625,60.257205348086025,9.499484844741167,91.28364173164381
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1e+06_rep-3944_2019-08-30_051147_20190830_051421,2,2,2,-8.480694354110284,8.345254011816102,0.37918283752547666,21.06541747879956,31.736974342386702,0.03916774260145156,52.84155956378771
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1e+06_rep-4380_2019-08-30_062818_20190830_063041,2,2,2,-8.486229212216426,8.793309942274043,1.2822652304003945,21.09292280771001,35.23637009010903,0.44790605153187774,56.77719894935092
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1e+06_rep-596_2019-08-29_192233_20190829_192454,2,2,2,-8.469800373379394,8.344361998363311,0.4907268944259897,21.011332554187096,31.730190056366226,0.06560106926846701,52.807123679821785
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1e+06_rep-6767_2019-08-30_133332_20190830_133602,2,2,2,-8.5450924331162,8.338348232998328,-0.3059867598345818,21.38655226392013,31.684470765431183,0.025505654199144807,53.09652868355045
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1e+06_rep-7871_2019-08-30_164356_20190830_164619,2,2,2,-7.855437489909068,7.772320911783738,5.301940688737801,18.07373880456564,27.52883597388134,7.657745484865248,53.260320263312224
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1e+06_rep-7992_2019-08-30_170454_20190830_170725,2,2,2,-8.257413292232657,8.3048989154534,2.6091076162915883,19.97079215019342,31.430775872785897,1.8544502327916503,53.25601825577097
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1e+06_rep-9638_2019-08-30_215209_20190830_215443,2,2,2,-8.556658263520257,9.682669647775167,2.3614738231837897,21.444485079824442,42.72446470042989,1.5191388462618254,65.68808862651616
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.01_w-1e+06_rep-9725_2019-08-30_220815_20190830_221040,2,2,2,-8.510169148945838,9.201421175245969,1.8874937938729275,21.212098352916026,38.583020208137164,0.9705150229507531,60.765633584003936
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-10_rep-1141_2019-08-29_205948_20190829_210211,2,2,2,-8.610653738088658,5.991010936080044,-5.729574745325898,21.71598325214153,16.356358655902575,8.94285062179051,47.01519252983462
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-10_rep-2037_2019-08-29_233533_20190829_233806,2,2,2,-8.286001294117195,6.30634980607459,-2.373017434725,20.109313336810477,18.123518443919895,1.5340271842847013,39.766858965015075
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-10_rep-4000_2019-08-30_052224_20190830_052458,2,2,2,-7.919282888507597,5.643657092935524,-1.0976671060212304,18.36872284507352,14.514685725512772,0.3282256351166633,33.21163420570296
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-10_rep-459_2019-08-29_185918_20190829_190140,2,2,2,-7.0647295505741,4.395103661814498,1.0426778495915734,14.618349119594654,8.80287724452029,0.296163472069439,23.71738983618438
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-10_rep-5157_2019-08-30_084608_20190830_084834,2,2,2,-8.353861699342419,6.836214666769426,-1.7352015300757913,20.440043223784834,21.296968265443017,0.8202212971966091,42.557232786424464
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-10_rep-6534_2019-08-30_125108_20190830_125329,2,2,2,-7.96010584674659,7.390649978474872,3.2524912025191703,18.558588101826693,24.891534433549428,2.8817974901706305,46.33192002554676
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-10_rep-7246_2019-08-30_145711_20190830_145932,2,2,2,-7.836722336650492,6.486932888696866,1.8951234760388758,17.987721989420052,19.176317433085067,0.9783769687497982,38.14241639125492
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-10_rep-7463_2019-08-30_153331_20190830_153558,2,2,2,-8.471923937698904,7.6980536425442425,-0.9264671977867351,21.021869876820357,27.005254002049988,0.23382518820087972,48.26094906707122
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-10_rep-9344_2019-08-30_205955_20190830_210227,2,2,2,-7.482206409592157,4.856363996669746,-0.20449031971882903,16.397083837580713,10.747534844343713,0.011391389601780846,27.156010071526207
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-100_rep-1145_2019-08-29_205948_20190829_210212,2,2,2,-8.371249327942559,7.556488512487866,-0.2628248182401727,20.525219100441532,26.02114802399685,0.018817587459309195,46.56518471189769
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-100_rep-1370_2019-08-29_213920_20190829_214142,2,2,2,-7.134233172444949,3.5072263389780014,-2.5109366659516468,14.907398007727608,5.605495242394349,1.7175236057988186,22.230416855920772
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-100_rep-1507_2019-08-29_220317_20190829_220539,2,2,2,-8.146777675723202,7.177005203804415,0.9556956803302619,19.43922635887616,23.47323369603879,0.24881149675068065,43.16127155166563
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-100_rep-1581_2019-08-29_221629_20190829_221857,2,2,2,-8.259985201920797,7.39719043704359,0.4307264579716765,19.983234563074486,24.935610147355057,0.05053989056060443,44.969384600990146
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-100_rep-1765_2019-08-29_224756_20190829_225027,2,2,2,-8.450687855079378,9.570764128210087,3.3630570010072987,20.91661334749703,41.74261253162288,3.081056442533057,65.74028232165297
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-100_rep-2100_2019-08-29_234612_20190829_234830,2,2,2,-8.48920365892939,7.594023061089955,-1.3180245125232446,21.107711654104552,26.28029425396218,0.47323643311838065,47.86124234118511
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-100_rep-2278_2019-08-30_001806_20190830_002028,2,2,2,-7.974284006555365,6.532916575890309,0.8400593909481628,18.624758317973466,19.449149966307168,0.192243285438223,38.26615156971886
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-100_rep-2459_2019-08-30_005003_20190830_005238,2,2,2,-7.968452711016394,4.526402776767157,-4.451115658033132,18.59752909963093,9.336686859715016,5.39720552210026,33.331421481446206
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-100_rep-2998_2019-08-30_022456_20190830_022720,2,2,2,-7.821955026774299,6.593066701497963,2.3195738138290274,17.919994697344883,19.808944686103064,1.4657084520524206,39.19464783550037
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-100_rep-3571_2019-08-30_040756_20190830_041018,2,2,2,-7.925168648070381,5.238671141030998,-2.2386752398972085,18.396036950099962,12.50629512553492,1.3652537860103635,32.267585861645244
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-100_rep-4414_2019-08-30_063613_20190830_063845,2,2,2,-7.800258481326161,5.799310728697983,0.261062188341441,17.82071958046599,15.32636479367802,0.018566034194899463,33.165650408338905
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-100_rep-6090_2019-08-30_113133_20190830_113358,2,2,2,-8.423018336441372,9.290973884649055,3.0675517985618193,20.77986586672729,39.33769230555261,2.563391899576586,62.680950071856486
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-100_rep-6182_2019-08-30_115013_20190830_115243,2,2,2,-8.112307028820142,5.438668003201735,-3.102920552308408,19.275071865535352,13.47942906538519,2.6228442960905634,35.377345227011105
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-100_rep-9748_2019-08-30_221056_20190830_221319,2,2,2,-6.687989617535411,2.8916540367262282,-2.4486880993764686,13.100818444399597,3.810474538706309,1.633421015328977,18.544713998434883
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-1000_rep-4033_2019-08-30_052741_20190830_053001,2,2,2,-8.411285443056205,7.871245667158488,0.05023892398972407,20.722015311457277,28.234060098113975,6.875619839302169e-4,48.956762971555186
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-1000_rep-4089_2019-08-30_053811_20190830_054031,2,2,2,-8.263123757053084,9.309563408939187,4.9282321971928695,19.99842354888201,39.49526471138882,6.616274591254425,66.10996285152525
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-1000_rep-418_2019-08-29_185127_20190829_185352,2,2,2,-6.980799916512531,3.6613545423086187,-1.0925797558766313,14.27307765070462,6.1089978288414155,0.3251902353660184,20.707265714912054
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-1000_rep-441_2019-08-29_185642_20190829_185909,2,2,2,-7.916688760734847,6.824403666623302,2.1266157760529687,18.35669069260729,21.223441843383213,1.2319958938067088,40.81212842979721
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-1000_rep-5617_2019-08-30_100842_20190830_101103,2,2,2,-8.331756150189989,10.366186661119926,6.576035509844015,20.332011613750794,48.969362459973325,11.78038535306809,81.0817594267922
SIM_METACOMM_nicheScaling-1_m-0.009_nu-0.1_w-1000_rep-66_2019-08-29_175212_20190829_175438,2,2,2,-8.305307346373484,8.844365748421566,3.3665176176745035,20.203130299231148,35.64673752635086,3.087400575924425,58.93726840150644
